="16-12-11","46 TOWNSEND AVE - 46 Townsend Ave",""
="16-12-12","44 TOWNSEND AVE - 44 Townsend Ave",""
="16-12-13","42 TOWNSEND AVE - 42 Townsend Ave",""
="16-12-14","40 TOWNSEND AVE - 40 Townsend Ave",""
="16-12-15","36 TOWNSEND AVE - 36 Townsend Ave",""
="16-12-16","34 TOWNSEND AVE - 34 Townsend Ave",""
="16-12-17","30 TOWNSEND AVE - 30 Townsend Ave",""
="16-12-18","28 TOWNSEND AVE - 28 Townsend Ave",""
="16-12-19","26 TOWNSEND AVE - 26 Townsend Ave",""
="16-12-2","66 TOWNSEND AVE - 66 Townsend Ave",""
="16-12-3","64 TOWNSEND AVE - 64 Townsend Ave",""
="16-12-4","62 TOWNSEND AVE - 62 Townsend Ave",""
="16-12-5","60 TOWNSEND AVE - 60 Townsend Ave",""
="16-12-6","58 TOWNSEND AVE - 58 Townsend Ave",""
="16-12-7","56 TOWNSEND AVE - 56 Townsend Ave",""
="16-12-8","54 TOWNSEND AVE - 54 Townsend Ave",""
="16-12-9","50 TOWNSEND AVE - 50 Townsend Ave",""
="16-1-3","17 LILLY ST - 17 Lilly St",""
="16-13-1","70 TOWNSEND AVE - 70 Townsend Ave",""
="16-13-10","145 ROBINSON AVE - 145 Robinson Ave",""
="16-13-11","141 ROBINSON AVE - 141 Robinson Ave",""
="16-13-12","135 ROBINSON AVE - 135 Robinson Ave",""
="16-13-13","129 ROBINSON AVE - 129 Robinson Ave",""
="16-13-14","125 ROBINSON AVE - 125 Robinson Ave",""
="16-13-15","121 ROBINSON AVE - 121 Robinson Ave",""
="16-13-16.2","117 ROBINSON AVE - 117 Robinson Ave",""
="16-13-17.2","115 ROBINSON AVE - 115 Robinson Ave",""
="16-13-19.2","107 ROBINSON AVE - 107 Robinson Ave",""
="16-13-2","175 ROBINSON AVE - 175 Robinson Ave",""
="16-13-20","103 ROBINSON AVE - 103 Robinson Ave",""
="16-13-21","22 TOWNSEND AVE - 22 Townsend Ave",""
="16-13-3","173 ROBINSON AVE - 173 Robinson Ave",""
="16-13-4","169 ROBINSON AVE - 169 Robinson Ave",""
="16-13-5","165 ROBINSON AVE - 165 Robinson Ave",""
="16-13-6","161 ROBINSON AVE - 161 Robinson Ave",""
="16-13-7","157 ROBINSON AVE - 157 Robinson Ave",""
="16-13-8","153 ROBINSON AVE - 153 Robinson Ave",""
="16-13-9","149 ROBINSON AVE - 149 Robinson Ave",""
="16-1-4","15 LILLY ST - 15 Lilly St",""
="16-1-5","13 LILLY ST - 13 Lilly St",""
="16-1-6","11 LILLY ST - 11 Lilly St",""
="16-1-7","9 LILLY ST - 9 Lilly St",""
="16-1-8","7 LILLY ST - 7 Lilly St",""
="16-1-9","5 LILLY ST - 5 Lilly St",""
="16-2-1","385 SOUTH ST - 385 South St",""
="16-2-2","379 SOUTH ST - 379 South St",""
="16-2-3.1","4 BENNETT ST - 4 Bennett St",""
="16-3-1","181 PROSPECT ST - 181 Prospect St",""
="16-3-10","8 WILSON ST - 8 Wilson St",""
="16-3-11","10 WILSON ST - 10 Wilson St",""
="16-3-12","12 WILSON ST - 12 Wilson St",""
="16-3-13","14 WILSON ST - 14 Wilson St",""
="16-3-2","179 PROSPECT ST - 179 Prospect St",""
="16-3-3","175 PROSPECT ST - 175 Prospect St",""
="16-3-4","173 PROSPECT ST - 173 Prospect St",""
="16-3-5","169 PROSPECT ST - 169 Prospect St",""
="16-3-6","167 PROSPECT ST - 167 Prospect St",""
="16-3-7","2 WILSON ST - 2 Wilson St",""
="16-3-8","4 WILSON ST - 4 Wilson St",""
="16-3-9","6 WILSON ST - 6 Wilson St",""
="16-4-1","5 BENNETT ST - 5 Bennett St",""
="16-5-1","12 LILLY ST - 12 Lilly St",""
="16-5-10","16 NORTON ST - 16 Norton St",""
="16-5-11","2 LILLY ST - 2 Lilly St",""
="16-5-12","4 LILLY ST - 4 Lilly St",""
="16-5-13","6 LILLY ST - 6 Lilly St",""
="16-5-14","8 LILLY ST - 8 Lilly St",""
="16-5-15","10 LILLY ST - 10 Lilly St",""
="16-5-2","1 BENNETT ST - 1 Bennett St",""
="16-5-3","3 BENNETT ST - 3 Bennett St",""
="16-5-4","35 BUSH AVE - 35 Bush Ave",""
="16-5-5","33 BUSH AVE - 33 Bush Ave",""
="16-5-6","31 BUSH AVE - 31 Bush Ave",""
="16-5-7","29 BUSH AVE - 29 Bush Ave",""
="16-5-8","27 BUSH AVE - 27 Bush Ave",""
="16-5-9","14 NORTON ST - 14 Norton St",""
="16-6-1","17 NORTON ST - 17 Norton St",""
="16-6-10","17 BUSH AVE - 17 Bush Ave",""
="16-6-11","15 BUSH AVE - 15 Bush Ave",""
="16-6-12","13 BUSH AVE - 13 Bush Ave",""
="16-6-13","11 BUSH AVE - 11 Bush Ave",""
="16-6-14","5 BUSH AVE - 5 Bush Ave",""
="16-6-15","124 FULLERTON AVE - 124 Fullerton Ave",""
="16-6-16","130 FULLERTON AVE - 130 Fullerton Ave",""
="16-6-17","132 FULLERTON AVE - 132 Fullerton Ave",""
="16-6-18","134 FULLERTON AVE - 134 Fullerton Ave",""
="16-6-19","136 FULLERTON AVE - 136 Fullerton Ave",""
="16-6-2","15 NORTON ST - 15 Norton St",""
="16-6-20.1","142 FULLERTON AVE - 142 Fullerton Ave",""
="16-6-3","13 NORTON ST - 13 Norton St",""
="16-6-4","25 BUSH AVE - 25 Bush Ave",""
="16-6-5","23 BUSH AVE - 23 Bush Ave",""
="16-6-6","21 BUSH AVE - 21 Bush Ave",""
="16-6-8.1","19 BUSH AVE - 19 Bush Ave",""
="16-7-1","374 THIRD ST - 374 Third St",""
="16-8-1","26 BUSH AVE - 26 Bush Ave",""
="16-8-10","7 FARRELL ST - 7 Farrell St",""
="16-8-11","5 FARRELL ST - 5 Farrell St",""
="16-8-12","3 FARRELL ST - 3 Farrell St",""
="16-8-13","1 FARRELL ST - 1 Farrell St",""
="16-8-14","346 THIRD ST - 346 Third St",""
="16-8-15","348 THIRD ST - 348 Third St",""
="16-8-16","350 THIRD ST - 350 Third St",""
="16-8-17","352 THIRD ST - 352 Third St",""
="16-8-18","354 THIRD ST - 354 Third St",""
="16-8-19.2","356 Third St",""
="16-8-2","11 NORTON ST - 11 Norton St",""
="16-8-20","358 THIRD ST - 358 Third St",""
="16-8-21","360 THIRD ST - 360 Third St",""
="16-8-22","362 THIRD ST - 362 Third St",""
="16-8-23","364 THIRD ST - 364 Third St",""
="16-8-24","366 THIRD ST - 366 Third St",""
="16-8-25","368 THIRD ST - 368 Third St",""
="16-8-26","2 BUSH AVE - 2 Bush Ave",""
="16-8-27","4 BUSH AVE - 4 Bush Ave",""
="16-8-28","6 BUSH AVE - 6 Bush Ave",""
="16-8-29","8 BUSH AVE - 8 Bush Ave",""
="16-8-3","9 NORTON ST - 9 Norton St",""
="16-8-30","10 BUSH AVE - 10 Bush Ave",""
="16-8-31","12 BUSH AVE - 12 Bush Ave",""
="16-8-32","14 BUSH AVE - 14 Bush Ave",""
="16-8-33","16 BUSH AVE - 16 Bush Ave",""
="16-8-34","18 BUSH AVE - 18 Bush Ave",""
="16-8-35.1","7 NORTON ST REAR - 7 Norton St Rear",""
="16-8-35.211","362 THIRD ST REAR - 362 Third St Rear",""
="16-8-35.22","350 THIRD ST REAR - 350 Third St Rear",""
="16-8-35.23","20 BUSH AVE REAR - 20 Bush Ave Rear",""
="16-8-36","20 BUSH AVE - 20 Bush Ave",""
="16-8-37","22 BUSH AVE - 22 Bush Ave",""
="16-8-38","24 BUSH AVE - 24 Bush Ave",""
="16-8-39","370 THIRD ST - 370 Third St",""
="16-8-4","7 NORTON ST - 7 Norton St",""
="16-8-5","5 NORTON ST - 5 Norton St",""
="16-8-6","3 NORTON ST - 3 Norton St",""
="16-8-7","1 NORTON ST - 1 Norton St",""
="16-8-8","11 FARRELL ST - 11 Farrell St",""
="16-8-9","9 FARRELL ST - 9 Farrell St",""
="16-9-1","1 MCKINSTRY ST - 1 Mckinstry St",""
="16-9-10","6 NORTON ST - 6 Norton St",""
="16-9-11","8 NORTON ST - 8 Norton St",""
="16-9-12","8 NORTON ST REAR - 8 Norton St Rear",""
="16-9-13","10 NORTON ST - 10 Norton St",""
="16-9-14","12 NORTON ST - 12 Norton St",""
="16-9-15","28 BUSH AVE - 28 Bush Ave",""
="16-9-16","30 BUSH AVE - 30 Bush Ave",""
="16-9-2","3 MCKINSTRY ST - 3 Mckinstry St",""
="16-9-3","5 MCKINSTRY ST - 5 Mckinstry St",""
="16-9-4","7 MCKINSTRY ST - 7 Mckinstry St",""
="16-9-5","21 FARRELL ST - 21 Farrell St",""
="16-9-6","19 FARRELL ST - 19 Farrell St",""
="16-9-7","17 FARRELL ST - 17 Farrell St",""
="16-9-8","15 FARRELL ST - 15 Farrell St",""
="16-9-9","13 FARRELL ST - 13 Farrell St",""
="17-10-1","123 CARPENTER AVE - 123 Carpenter Ave",""
="17-1-10","9 ROOSEVELT PL - 9 Roosevelt Pl",""
="17-1-11","7 ROOSEVELT PL - 7 Roosevelt Pl",""
="17-1-1.1","27 ROOSEVELT PL - 27 Roosevelt Pl",""
="17-1-12","5 ROOSEVELT PL - 5 Roosevelt Pl",""
="17-1-13","3 ROOSEVELT PL - 3 Roosevelt Pl",""
="17-1-14","1 ROOSEVELT PL - 1 Roosevelt Pl",""
="17-1-15","186 FULLERTON AVE - 186 Fullerton Ave",""
="17-1-16","190 FULLERTON AVE - 190 Fullerton Ave",""
="17-1-17","192 FULLERTON AVE - 192 Fullerton Ave",""
="17-1-18","194 FULLERTON AVE - 194 Fullerton Ave",""
="17-1-19","196 FULLERTON AVE - 196 Fullerton Ave",""
="17-1-20","198 FULLERTON AVE - 198 Fullerton Ave",""
="17-1-21","200 FULLERTON AVE - 200 Fullerton Ave",""
="17-1-22.1","202 FULLERTON AVE - 202 Fullerton Ave",""
="17-1-24","206 FULLERTON AVE - 206 Fullerton Ave",""
="17-1-25","208 FULLERTON AVE - 208 Fullerton Ave",""
="17-1-26","210 FULLERTON AVE - 210 Fullerton Ave",""
="17-1-27","212 FULLERTON AVE - 212 Fullerton Ave",""
="17-1-28","214 FULLERTON AVE - 214 Fullerton Ave",""
="17-1-29","216 FULLERTON AVE - 216 Fullerton Ave",""
="17-1-3","23 ROOSEVELT PL - 23 Roosevelt Pl",""
="17-1-4","21 ROOSEVELT PL - 21 Roosevelt Pl",""
="17-1-5","19 ROOSEVELT PL - 19 Roosevelt Pl",""
="17-1-6","17 ROOSEVELT PL - 17 Roosevelt Pl",""
="17-1-7","15 ROOSEVELT PL - 15 Roosevelt Pl",""
="17-1-8","13 ROOSEVELT PL - 13 Roosevelt Pl",""
="17-1-9","11 ROOSEVELT PL - 11 Roosevelt Pl",""
="17-2-1","28 ROOSEVELT PL - 28 Roosevelt Pl",""
="17-2-10.1","9 COLUMBUS AVE - 9 Columbus Ave",""
="17-2-10.2","9 COLUMBUS AVE REAR - 9 Columbus Ave Rear",""
="17-2-10.3","1 COLUMBUS AVE - 1 Columbus Ave",""
="17-2-11","241 GIDNEY AVE - 241 Gidney Ave",""
="17-2-12","231 GIDNEY AVE - 231 Gidney Ave",""
="17-2-13","211 PROSPECT ST - 211 Prospect St",""
="17-2-14","209 PROSPECT ST - 209 Prospect St",""
="17-2-15","205 PROSPECT ST - 205 Prospect St",""
="17-2-16","201 PROSPECT ST - 201 Prospect St",""
="17-2-17","199 PROSPECT ST - 199 Prospect St",""
="17-2-19.1","195 PROSPECT ST - 195 Prospect St",""
="17-2-2","17 COLUMBUS AVE - 17 Columbus Ave",""
="17-2-20","191 PROSPECT ST - 191 Prospect St",""
="17-2-21","187 PROSPECT ST - 187 Prospect St",""
="17-2-22","185 PROSPECT ST - 185 Prospect St",""
="17-2-23","183 PROSPECT ST - 183 Prospect St",""
="17-2-24","360 SOUTH ST - 360 South St",""
="17-2-25","364 SOUTH ST - 364 South St",""
="17-2-26","368 SOUTH ST - 368 South St",""
="17-2-27","370 SOUTH ST - 370 South St",""
="17-2-28.1","374 SOUTH ST - 374 South St",""
="17-2-3","1 COLUMBUS LA - 1 Columbus La",""
="17-2-30","384 SOUTH ST - 384 South St",""
="17-2-31","386 SOUTH ST - 386 South St",""
="17-2-32","388 SOUTH ST - 388 South St",""
="17-2-33","2 ROOSEVELT PL - 2 Roosevelt Pl",""
="17-2-34","4 ROOSEVELT PL - 4 Roosevelt Pl",""
="17-2-35","6 ROOSEVELT PL - 6 Roosevelt Pl",""
="17-2-36","8 ROOSEVELT PL - 8 Roosevelt Pl",""
="17-2-37","10 ROOSEVELT PL - 10 Roosevelt Pl",""
="17-2-38","12 ROOSEVELT PL - 12 Roosevelt Pl",""
="17-2-39","14 ROOSEVELT PL - 14 Roosevelt Pl",""
="17-2-4","3 COLUMBUS LA - 3 Columbus La",""
="17-2-40","16 ROOSEVELT PL - 16 Roosevelt Pl",""
="17-2-41","18 ROOSEVELT PL - 18 Roosevelt Pl",""
="17-2-42","20 ROOSEVELT PL - 20 Roosevelt Pl",""
="17-2-43","22 ROOSEVELT PL - 22 Roosevelt Pl",""
="17-2-44","24 ROOSEVELT PL - 24 Roosevelt Pl",""
="17-2-45","26 ROOSEVELT PL - 26 Roosevelt Pl",""
="17-2-5","5 COLUMBUS LA - 5 Columbus La",""
="17-2-6","6 COLUMBUS LA - 6 Columbus La",""
="17-2-7","4 COLUMBUS LA - 4 Columbus La",""
="17-2-8","2 COLUMBUS LA - 2 Columbus La",""
="17-2-9","11 COLUMBUS AVE - 11 Columbus Ave",""
="17-3-1","214 PROSPECT ST - 214 Prospect St",""
="17-3-10","187 ROBINSON AVE - 187 Robinson Ave",""
="17-3-11","308 SOUTH ST - 308 South St",""
="17-3-12","310 SOUTH ST - 310 South St",""
="17-3-13","312 SOUTH ST - 312 South St",""
="17-3-14","314 SOUTH ST - 314 South St",""
="17-3-15","316 SOUTH ST - 316 South St",""
="17-3-16","318 SOUTH ST - 318 South St",""
="17-3-17","322 SOUTH ST - 322 South St",""
="17-3-18","326 SOUTH ST - 326 South St",""
="17-3-19","328 SOUTH ST - 328 South St",""
="17-3-2","219 GIDNEY AVE - 219 Gidney Ave",""
="17-3-20","332 SOUTH ST - 332 South St",""
="17-3-21","336 SOUTH ST - 336 South St",""
="17-3-22","340 SOUTH ST - 340 South St",""
="17-3-23","346 SOUTH ST - 346 South St",""
="17-3-24","194 PROSPECT ST - 194 Prospect St",""
="17-3-25","200 PROSPECT ST - 200 Prospect St",""
="17-3-26","204 PROSPECT ST - 204 Prospect St",""
="17-3-27","208 PROSPECT ST - 208 Prospect St",""
="17-3-28","212 PROSPECT ST - 212 Prospect St",""
="17-3-3","211 GIDNEY AVE - 211 Gidney Ave",""
="17-3-4","209 GIDNEY AVE - 209 Gidney Ave",""
="17-3-5","207 GIDNEY AVE - 207 Gidney Ave",""
="17-3-6","203 ROBINSON AVE - 203 Robinson Ave",""
="17-3-7","201 ROBINSON AVE - 201 Robinson Ave",""
="17-3-8","193 ROBINSON AVE - 193 Robinson Ave",""
="17-3-9","189 ROBINSON AVE - 189 Robinson Ave",""
="17-4-1","191 GIDNEY AVE - 191 Gidney Ave",""
="17-4-10","5 PARK AVE - 5 Park Ave",""
="17-4-11","288 SOUTH ST - 288 South St",""
="17-4-12","290 SOUTH ST - 290 South St",""
="17-4-13","294 SOUTH ST - 294 South St",""
="17-4-14","298 SOUTH ST - 298 South St",""
="17-4-16.2","302 SOUTH ST - 302 South St",""
="17-4-17","192 ROBINSON AVE - 192 Robinson Ave",""
="17-4-2","185 GIDNEY AVE - 185 Gidney Ave",""
="17-4-3","179 GIDNEY AVE - 179 Gidney Ave",""
="17-4-4.1","175 GIDNEY AVE - 175 Gidney Ave",""
="17-4-6","13 PARK AVE - 13 Park Ave",""
="17-4-7","11 PARK AVE - 11 Park Ave",""
="17-4-8","9 PARK AVE - 9 Park Ave",""
="17-4-9","7 PARK AVE - 7 Park Ave",""
="17-5-1","24 PARK AVE - 24 Park Ave",""
="17-5-10","282 SOUTH ST - 282 South St",""
="17-5-11","8 PARK AVE - 8 Park Ave",""
="17-5-12","10 PARK AVE - 10 Park Ave",""
="17-5-13","12 PARK AVE - 12 Park Ave",""
="17-5-14","14 PARK AVE - 14 Park Ave",""
="17-5-15","16 PARK AVE - 16 Park Ave",""
="17-5-16","18 PARK AVE - 18 Park Ave",""
="17-5-17","20 PARK AVE - 20 Park Ave",""
="17-5-18","22 PARK AVE - 22 Park Ave",""
="17-5-2","157 GIDNEY AVE - 157 Gidney Ave",""
="17-5-3","153 GIDNEY AVE - 153 Gidney Ave",""
="17-5-4","151 GIDNEY AVE - 151 Gidney Ave",""
="17-5-5.1","145 GIDNEY AVE - 145 Gidney Ave",""
="17-5-5.2","219 CARPENTER AVE - 219 Carpenter Ave",""
="17-5-5.3","147 GIDNEY AVE - 147 Gidney Ave",""
="17-5-6","207 CARPENTER AVE - 207 Carpenter Ave",""
="17-5-7","179 CARPENTER AVE - 179 Carpenter Ave",""
="17-5-8","274 SOUTH ST - 274 South St",""
="17-5-9","276 SOUTH ST - 276 South St",""
="17-6-1","15 ELM ST - 15 Elm St",""
="17-6-2","188 CARPENTER AVE - 188 Carpenter Ave",""
="17-6-3","186 CARPENTER AVE - 186 Carpenter Ave",""
="17-6-4","195 CITY TER - 195 City Ter",""
="17-6-5","3 CEDAR ST - 3 Cedar St",""
="17-6-6","1 ELM ST - 1 Elm St",""
="17-6-7","1 CEDAR ST - 1 Cedar St",""
="17-7-1","133 GIDNEY AVE - 133 Gidney Ave",""
="17-7-10","221 CITY TER - 221 City Ter",""
="17-7-12.1","217 CITY TER - 217 City Ter",""
="17-7-13","215 CITY TER - 215 City Ter",""
="17-7-14","10 ELM ST - 10 Elm St",""
="17-7-15","12 ELM ST - 12 Elm St",""
="17-7-16","14 ELM ST - 14 Elm St",""
="17-7-17","16 ELM ST - 16 Elm St",""
="17-7-2","131 GIDNEY AVE - 131 Gidney Ave",""
="17-7-3","125 GIDNEY AVE - 125 Gidney Ave",""
="17-7-4","121 GIDNEY AVE - 121 Gidney Ave",""
="17-7-6.1","111 GIDNEY AVE - 111 Gidney Ave",""
="17-7-7","109 GIDNEY AVE - 109 Gidney Ave",""
="17-7-8","107 GIDNEY AVE - 107 Gidney Ave",""
="17-7-9","225 CITY TER - 225 City Ter",""
="17-8-1","105 GIDNEY AVE - 105 Gidney Ave",""
="17-8-10","217 DUBOIS ST - 217 Dubois St",""
="17-8-11","215 DUBOIS ST - 215 Dubois St",""
="17-8-12","207 DUBOIS ST - 207 Dubois St",""
="17-8-13","203 DUBOIS ST - 203 Dubois St",""
="17-8-14","201 DUBOIS ST - 201 Dubois St",""
="17-8-15","199 DUBOIS ST - 199 Dubois St",""
="17-8-16","191 DUBOIS ST - 191 Dubois St",""
="17-8-17.1","185 DUBOIS ST - 185 Dubois St",""
="17-8-18","179 DUBOIS ST - 179 Dubois St",""
="17-8-2","95 GIDNEY AVE - 95 Gidney Ave",""
="17-8-20","200 CITY TERR - 200 City Terr",""
="17-8-21","202 CITY TERR - 202 City Terr",""
="17-8-22","206 CITY TER - 206 City Ter",""
="17-8-23","214 CITY TER - 214 City Ter",""
="17-8-24","222 CITY TER - 222 City Ter",""
="17-8-25","224 CITY TER - 224 City Ter",""
="17-8-26","228 CITY TER - 228 City Ter",""
="17-8-27","230 CITY TER - 230 City Ter",""
="17-8-28","198 CITY TER - 198 City Ter",""
="17-8-3","91 GIDNEY AVE - 91 Gidney Ave",""
="17-8-4","233 DUBOIS ST - 233 Dubois St",""
="17-8-5","229 DUBOIS ST - 229 Dubois St",""
="17-8-6","227 DUBOIS ST - 227 Dubois St",""
="17-8-7.1","225 DUBOIS ST - 225 Dubois St",""
="17-8-9","221 DUBOIS ST - 221 Dubois St",""
="17-9-1","123 CARPENTER AVE - 123 Carpenter Ave",""
="18-10-1","120 JOHNSTON ST",""
="18-10-10","154 THIRD ST - 154 Third St",""
="18-10-11","110 JOHNSTON ST - 110 Johnston St",""
="18-10-12","112 JOHNSTON ST - 112 Johnston St",""
="18-10-13","114 JOHNSTON ST - 114 Johnston St",""
="18-10-14","116 JOHNSTON ST - 116 Johnston St",""
="18-10-15","118 JOHNSTON ST",""
="18-10-2","39 FARRINGTON ST - 39 Farrington St",""
="18-10-3","122 LANDER ST - 122 Lander St",""
="18-10-5.2","116 LANDER ST - 116 Lander St",""
="18-10-6","144 THIRD ST - 144 Third St",""
="18-10-7","146 THIRD ST - 146 Third St",""
="18-10-8","150 THIRD ST - 150 Third St",""
="18-10-9","152 THIRD ST - 152 Third St",""
="18-1-1","172 DUBOIS ST - 172 Dubois St",""
="18-1-10","157 N MILLER ST - 157 N Miller St",""
="18-1-11","155 N MILLER ST - 155 N Miller St",""
="18-11-1","116 DUBOIS ST - 116 Dubois St",""
="18-11-10","55 FARRINGTON ST - 55 Farrington St",""
="18-11-11","53 FARRINGTON ST - 53 Farrington St",""
="18-11-12","123 JOHNSTON ST - 123 Johnston St",""
="18-11-13","119 JOHNSTON ST - 119 Johnston St",""
="18-11-14","117 JOHNSTON ST - 117 Johnston St",""
="18-11-15","115 JOHNSTON ST - 115 Johnston St",""
="18-11-16","113 JOHNSTON ST - 113 Johnston St",""
="18-11-17","111 JOHNSTON ST - 111 Johnston St",""
="18-11-18","109 JOHNSTON ST - 109 Johnston St",""
="18-11-19","166 THIRD ST - 166 Third St",""
="18-1-12","153 N MILLER ST - 153 N Miller St",""
="18-11-2","178 THIRD ST - 178 Third St",""
="18-11-20","168 THIRD ST - 168 Third St",""
="18-11-21","104 DUBOIS ST - 104 Dubois St",""
="18-11-22","108 DUBOIS ST - 108 Dubois St",""
="18-11-23","110 DUBOIS ST - 110 Dubois St",""
="18-11-24","112 DUBOIS ST - 112 Dubois St",""
="18-11-25","114 DUBOIS ST - 114 Dubois St",""
="18-11-3","69 FARRINGTON ST - 69 Farrington St",""
="18-1-14","145 N MILLER ST - 145 N Miller St",""
="18-11-4","67 FARRINGTON ST - 67 Farrington St",""
="18-1-15","143 N MILLER ST - 143 N Miller St",""
="18-11-5","65 FARRINGTON ST - 65 Farrington St",""
="18-1-16","141 N MILLER ST - 141 N Miller St",""
="18-11-6","63 FARRINGTON ST - 63 Farrington St",""
="18-1-17","133 N MILLER ST - 133 N Miller St",""
="18-11-7","61 FARRINGTON ST - 61 Farrington St",""
="18-11-8","59 FARRINGTON ST - 59 Farrington St",""
="18-1-18.1","131 N MILLER ST - 131 N Miller St",""
="18-11-9","57 FARRINGTON ST - 57 Farrington St",""
="18-1-2","201 SOUTH ST - 201 South St",""
="18-1-20","70 FARRINGTON ST - 70 Farrington St",""
="18-1-21","72 FARRINGTON ST - 72 Farrington St",""
="18-1-22","74 FARRINGTON ST - 74 Farrington St",""
="18-1-23","118 DUBOIS ST - 118 Dubois St",""
="18-1-24","122 DUBOIS ST - 122 Dubois St",""
="18-1-25","124 DUBOIS ST - 124 Dubois St",""
="18-1-26","126 DUBOIS ST - 126 Dubois St",""
="18-1-27","128 DUBOIS ST - 128 Dubois St",""
="18-1-28","132 DUBOIS ST - 132 Dubois St",""
="18-1-29","134 DUBOIS ST - 134 Dubois St",""
="18-1-3","199 SOUTH ST - 199 South St",""
="18-1-30","138-140 DUBOIS ST - 138-140 Dubois St",""
="18-1-31","144 DUBOIS ST - 144 Dubois St",""
="18-1-32.2","148 DUBOIS ST - 148 Dubois St",""
="18-1-33","150 DUBOIS ST - 150 Dubois St",""
="18-1-34","152 DUBOIS ST - 152 Dubois St",""
="18-1-35","154 DUBOIS ST - 154 Dubois St",""
="18-1-36","156 DUBOIS ST - 156 Dubois St",""
="18-1-37","158 DUBOIS ST - 158 Dubois St",""
="18-1-38","160 DUBOIS ST - 160 Dubois St",""
="18-1-39","164 DUBOIS ST - 164 Dubois St",""
="18-1-4","169 N MILLER ST - 169 N Miller St",""
="18-1-40","166 DUBOIS ST - 166 Dubois St",""
="18-1-41","170 DUBOIS ST - 170 Dubois St",""
="18-1-5","167 N MILLER ST - 167 N Miller St",""
="18-1-6","162 DUBOIS ST - 162 Dubois St",""
="18-1-7","163 N MILLER ST - 163 N Miller St",""
="18-1-8","161 N MILLER ST - 161 N Miller St",""
="18-1-9","159 N MILLER ST - 159 N Miller St",""
="18-2-1","179 SOUTH ST - 179 South St",""
="18-2-11","147 JOHNSTON ST - 147 Johnston St",""
="18-2-12","145 JOHNSTON ST - 145 Johnston St",""
="18-2-13","143 JOHNSTON ST - 143 Johnston St",""
="18-2-14","141 JOHNSTON ST - 141 Johnston St",""
="18-2-15","139 JOHNSTON ST - 139 Johnston St",""
="18-2-16","137 JOHNSTON ST - 137 Johnston St",""
="18-2-17","135 JOHNSTON ST - 135 Johnston St",""
="18-2-18","133 JOHNSTON ST - 133 Johnston St",""
="18-2-19","131 JOHNSTON ST - 131 Johnston St",""
="18-2-2","169 JOHNSTON ST - 169 Johnston St",""
="18-2-20","129 JOHNSTON ST - 129 Johnston St",""
="18-2-21","127 JOHNSTON ST - 127 Johnston St",""
="18-2-22","125 JOHNSTON ST - 125 Johnston St",""
="18-2-23","58 FARRINGTON ST - 58 Farrington St",""
="18-2-24","60 FARRINGTON ST - 60 Farrington St",""
="18-2-25","64 FARRINGTON ST - 64 Farrington St",""
="18-2-26","128 N MILLER ST - 128 N Miller St",""
="18-2-27","132 N MILLER ST - 132 N Miller St",""
="18-2-28","138 N MILLER ST - 138 N Miller St",""
="18-2-29","140 N MILLER ST - 140 N Miller St",""
="18-2-3","167 JOHNSTON ST - 167 Johnston St",""
="18-2-30","142 N MILLER ST - 142 N Miller St",""
="18-2-31","144 N MILLER ST - 144 N Miller St",""
="18-2-32","152 N MILLER ST - 152 N Miller St",""
="18-2-33","154 N MILLER ST - 154 N Miller St",""
="18-2-34","156 N MILLER ST - 156 N Miller St",""
="18-2-35","160 N MILLER ST - 160 N Miller St",""
="18-2-36","162 N MILLER ST - 162 N Miller St",""
="18-2-37","164 N MILLER ST - 164 N Miller St",""
="18-2-38","166 N MILLER ST - 166 N Miller St",""
="18-2-39","197 SOUTH ST - 197 South St",""
="18-2-4","165 JOHNSTON ST - 165 Johnston St",""
="18-2-40","195 SOUTH ST - 195 South St",""
="18-2-41","193 SOUTH ST - 193 South St",""
="18-2-42","191 SOUTH ST - 191 South St",""
="18-2-5.2","161 JOHNSTON ST - 161 Johnston St",""
="18-2-7","159 JOHNSTON ST - 159 Johnston St",""
="18-2-8","157 JOHNSTON ST - 157 Johnston St",""
="18-2-9","155 JOHNSTON ST - 155 Johnston St",""
="18-3-1","182 LANDER ST - 182 Lander St",""
="18-3-10","164 LANDER ST - 164 Lander St",""
="18-3-11","162 LANDER ST - 162 Lander St",""
="18-3-12","160 LANDER ST - 160 Lander St",""
="18-3-13","158 LANDER ST - 158 Lander St",""
="18-3-14","156 LANDER ST - 156 Lander St",""
="18-3-15","154 LANDER ST - 154 Lander St",""
="18-3-16","152 LANDER ST - 152 Lander St",""
="18-3-17","150 LANDER ST - 150 Lander St",""
="18-3-18","148 LANDER ST",""
="18-3-19","146 LANDER ST - 146 Lander St",""
="18-3-2","180 LANDER ST - 180 Lander St",""
="18-3-20","144 LANDER ST - 144 Lander St",""
="18-3-21","142 LANDER ST - 142 Lander St",""
="18-3-22","140 LANDER ST - 140 Lander St",""
="18-3-23","138 LANDER ST - 138 Lander St",""
="18-3-24","136 LANDER ST - 136 Lander St",""
="18-3-25","134 LANDER ST - 134 Lander St",""
="18-3-26","132 LANDER ST - 132 Lander St",""
="18-3-27","130 LANDER ST - 130 Lander St",""
="18-3-28","128 LANDER ST - 128 Lander St",""
="18-3-29","126 LANDER ST - 126 Lander St",""
="18-3-3","178 LANDER ST - 178 Lander St",""
